fipscode,State,County,premature_death,poor_health,low_birthweight,obesity,diabetes,food_access,unemployment,child_poverty,income_inequality
20091,Kansas,Johnson County,4677.3,0.0835,0.0618,0.23,0.8252,0.5,0.044,0.054,41.2
20093,Kansas,Kearny County,6307.0,0.1357,0.0675,0.295,0.8413,0.5,0.032,0.17,38.2
20095,Kansas,Kingman County,5352.1,0.1708,0.0793,0.289,0.8571,0.285714286,0.034,0.16,41.7
20097,Kansas,Kiowa County,7435.0,0.0392,,0.285,0.8966,0.333333333,0.037,0.173,41.1
20099,Kansas,Labette County,9653.7,0.2211,0.0867,0.308,0.7699,0.5,0.05,0.197,40.6
20101,Kansas,Lane County,,0.0675,,0.29,0.7742,0.5,0.036,0.164,40.8
20103,Kansas,Leavenworth County,6582.4,0.1135,0.0737,0.278,0.7511,0.428571429,0.054,0.106,37.1
20105,Kansas,Lincoln County,7985.9,0.1209,,0.287,0.8367,0.25,0.037,0.173,38.7
20107,Kansas,Linn County,7715.3,0.1563,0.0824,0.285,0.8503,0.5,0.062,0.194,40.2
20109,Kansas,Logan County,5326.6,0.1002,,0.288,0.8478,0.333333333,0.026,0.13,41.4
20111,Kansas,Lyon County,6681.9,0.1335,0.0682,0.3,0.8075,0.125,0.054,0.212,41.2
20113,Kansas,McPherson County,6555.3,0.103,0.0688,0.289,0.8665,0.555555556,0.034,0.095,39.9
20115,Kansas,Marion County,7422.1,0.1341,0.0706,0.289,0.9505,0.333333333,0.035,0.118,38.7
20117,Kansas,Marshall County,6787.2,0.2185,0.0568,0.301,0.6796,0.454545455,0.034,0.126,41.6
20119,Kansas,Meade County,4625.5,0.1462,0.0614,0.291,0.8824,0.333333333,0.028,0.147,40.2
20121,Kansas,Miami County,6927.8,0.1248,0.0733,0.291,0.8351,0.333333333,0.048,0.092,40.4
20123,Kansas,Mitchell County,5370.7,0.1015,0.0498,0.279,0.7935,0.333333333,0.033,0.155,41.1
20125,Kansas,Montgomery County,10774.2,0.2029,0.085,0.296,0.8121,0.3,0.054,0.217,43.6
20127,Kansas,Morris County,6797.1,,,0.287,0.7778,0.0,0.045,0.153,45.6
20129,Kansas,Morton County,8136.1,0.1314,0.0509,0.282,,0.333333333,0.028,0.176,39.7
20131,Kansas,Nemaha County,6922.3,0.1043,0.0588,0.268,0.8119,0.333333333,0.031,0.105,44.6
20133,Kansas,Neosho County,8496.5,0.2065,0.0806,0.293,0.8564,0.333333333,0.047,0.203,42.7
20135,Kansas,Ness County,8347.0,0.1171,,0.279,0.8772,0.142857143,0.03,0.128,41.8
20137,Kansas,Norton County,6482.3,,0.0648,0.28,0.6724,0.5,0.032,0.148,39.7
20139,Kansas,Osage County,8404.6,0.1964,0.0613,0.298,0.8582,0.444444444,0.056,0.136,38.7
20141,Kansas,Osborne County,7438.2,0.1059,,0.297,0.913,0.4,0.033,0.184,43.1
20143,Kansas,Ottawa County,7363.5,0.1729,0.0661,0.282,0.9231,0.25,0.038,0.114,37.5
20145,Kansas,Pawnee County,7684.4,0.1579,0.0705,0.294,0.8889,0.25,0.03,0.147,40.2
20147,Kansas,Phillips County,5457.7,0.1335,0.065,0.294,0.5273,0.285714286,0.04,0.151,40.4
20149,Kansas,Pottawatomie County,5910.0,0.1087,0.0627,0.276,0.7912,0.4,0.032,0.111,38.1
20151,Kansas,Pratt County,6233.6,0.1535,0.0933,0.299,0.9059,0.2,0.033,0.154,41.1
20153,Kansas,Rawlins County,9109.0,0.0951,,0.286,0.871,0.25,0.033,0.194,42.0
20155,Kansas,Reno County,7322.5,0.1378,0.0666,0.289,0.8827,0.466666667,0.041,0.176,42.4
20157,Kansas,Republic County,8055.1,0.095,0.0954,0.287,0.8056,0.111111111,0.032,0.158,42.5
20159,Kansas,Rice County,8084.1,0.1319,0.0641,0.288,0.7549,0.25,0.037,0.158,39.7
20161,Kansas,Riley County,4779.2,0.0809,0.0543,0.264,0.8434,0.125,0.031,0.135,45.0
20163,Kansas,Rooks County,10046.9,0.1262,0.0721,0.276,0.8451,0.4,0.044,0.15,40.4
20165,Kansas,Rush County,9213.0,0.1162,,0.282,0.8793,0.125,0.038,0.18,44.4
20167,Kansas,Russell County,9687.6,0.1114,0.0782,0.279,0.7941,0.125,0.037,0.197,44.3
20169,Kansas,Saline County,7349.2,0.1236,0.0743,0.319,0.8946,0.142857143,0.039,0.154,41.5
20171,Kansas,Scott County,6881.1,0.0962,0.0804,0.296,0.8095,1.0,0.027,0.117,43.4
20173,Kansas,Sedgwick County,8166.4,0.1246,0.0774,0.283,0.8299,0.510204082,0.043,0.167,41.7
20175,Kansas,Seward County,7926.1,0.197,0.0609,0.307,0.7847,0.333333333,0.031,0.205,41.4
20177,Kansas,Shawnee County,7705.5,0.1286,0.0782,0.294,0.8802,0.295454546,0.048,0.156,41.4
20179,Kansas,Sheridan County,5859.1,0.0414,,0.282,0.7037,0.5,0.026,0.198,41.2
20181,Kansas,Sherman County,9639.5,0.1015,0.0958,0.281,0.8,0.0,0.03,0.241,39.8
20183,Kansas,Smith County,7946.1,0.093,,0.279,0.7833,0.5,0.038,0.165,38.8
20185,Kansas,Stafford County,9258.7,,0.0665,0.297,0.6222,0.5,0.036,0.188,40.2
20187,Kansas,Stanton County,,0.1061,,0.296,0.875,0.5,0.032,0.176,43.0
20189,Kansas,Stevens County,10182.5,0.0918,0.0794,0.28,0.8077,0.5,0.033,0.152,38.6
20191,Kansas,Sumner County,7780.6,0.1351,0.0733,0.288,0.7972,0.333333333,0.043,0.16,41.0
20193,Kansas,Thomas County,7534.6,0.128,0.0696,0.292,0.9167,0.2,0.029,0.119,43.7
20195,Kansas,Trego County,6029.1,0.1849,,0.288,0.9444,0.333333333,0.032,0.161,42.2
20197,Kansas,Wabaunsee County,8458.1,0.1182,0.052,0.283,0.8384,0.285714286,0.043,0.101,34.8
20199,Kansas,Wallace County,,,,0.292,1.0,0.333333333,0.044,0.23,44.1
20201,Kansas,Washington County,7187.3,0.1317,0.0726,0.275,0.8983,0.363636364,0.035,0.141,42.1
20203,Kansas,Wichita County,,,0.0833,0.289,0.8,0.5,0.031,0.185,40.9
20205,Kansas,Wilson County,9705.1,0.2462,0.0628,0.291,0.7974,0.333333333,0.054,0.196,40.5
20207,Kansas,Woodson County,8213.4,,,0.281,0.7,0.333333333,0.055,0.257,42.0
20209,Kansas,Wyandotte County,10619.4,0.1861,0.0801,0.311,0.7543,0.588235294,0.077,0.279,42.3
21000,Kentucky,Kentucky,8913.9,0.2217,0.087,0.287,0.789,0.301768991,0.064,0.236,46.7
21001,Kentucky,Adair County,7632.4,0.3077,0.0967,0.322,0.7123,0.166666667,0.068,0.317,53.4
21003,Kentucky,Allen County,9468.6,0.2935,0.0877,0.31,0.6728,0.333333333,0.07,0.27,41.9
21005,Kentucky,Anderson County,7130.8,0.1835,0.0775,0.321,0.8333,1.0,0.064,0.129,35.5
21007,Kentucky,Ballard County,11583.5,0.2245,0.0903,0.299,0.7556,0.4,0.062,0.243,47.3
21009,Kentucky,Barren County,8325.0,0.2238,0.0885,0.282,0.8118,0.333333333,0.062,0.25,46.0
21011,Kentucky,Bath County,10179.9,0.2748,0.0804,0.334,0.7417,0.333333333,0.09,0.365,51.0
21013,Kentucky,Bell County,13068.8,0.3436,0.0876,0.342,0.6667,0.166666667,0.091,0.387,50.9
21015,Kentucky,Boone County,5789.6,0.1527,0.0658,0.294,0.8234,0.5,0.055,0.083,39.7
21017,Kentucky,Bourbon County,8324.7,,0.0918,0.338,0.8674,0.25,0.058,0.216,46.0
21019,Kentucky,Boyd County,9513.4,0.2488,0.1017,0.322,0.7658,0.666666667,0.059,0.236,46.5
21021,Kentucky,Boyle County,7949.9,0.131,0.0914,0.288,0.7542,0.166666667,0.068,0.227,45.7
21023,Kentucky,Bracken County,8587.8,0.2659,0.0853,0.316,0.6869,0.4,0.072,0.208,41.8
21025,Kentucky,Breathitt County,13957.2,0.3253,0.0888,0.355,0.8007,0.125,0.073,0.453,50.0
21027,Kentucky,Breckinridge County,10595.1,0.2635,0.083,0.29,0.8553,0.153846154,0.075,0.241,44.6
21029,Kentucky,Bullitt County,6848.0,0.1946,0.0765,0.311,0.7949,0.5,0.07,0.133,36.3
21031,Kentucky,Butler County,11786.6,0.2165,0.0773,0.313,0.6774,0.142857143,0.08,0.268,44.9
21033,Kentucky,Caldwell County,9960.2,0.1907,0.0841,0.332,0.7766,0.5,0.066,0.252,46.9
21035,Kentucky,Calloway County,6385.2,0.2053,0.0713,0.277,0.8329,0.166666667,0.059,0.22,45.9
21037,Kentucky,Campbell County,8703.1,0.1711,0.083,0.285,0.7958,0.454545455,0.06,0.139,41.9
21039,Kentucky,Carlisle County,6660.7,,0.0792,0.303,0.8837,0.25,0.067,0.236,43.9
21041,Kentucky,Carroll County,10334.2,0.2292,0.0796,0.311,0.7823,0.25,0.075,0.227,43.1
21043,Kentucky,Carter County,11690.6,0.3524,0.083,0.338,0.8039,0.25,0.083,0.291,45.1
21045,Kentucky,Casey County,10839.4,0.3108,0.0809,0.312,0.8178,0.333333333,0.064,0.36,48.6
21047,Kentucky,Christian County,8928.3,0.234,0.0884,0.299,0.7533,0.4,0.084,0.274,41.7
21049,Kentucky,Clark County,9722.1,0.2487,0.0901,0.293,0.8451,0.5,0.063,0.218,42.1
21051,Kentucky,Clay County,11236.2,0.4147,0.1181,0.31,0.7053,0.111111111,0.103,0.5,49.8
21053,Kentucky,Clinton County,11726.9,0.2917,0.0813,0.309,0.6641,0.5,0.066,0.368,52.4
21055,Kentucky,Crittenden County,11097.1,0.2635,0.0635,0.315,0.8014,0.25,0.066,0.313,43.2
21057,Kentucky,Cumberland County,11042.8,0.2756,0.0799,0.315,0.7228,0.333333333,0.08,0.36,48.7
21059,Kentucky,Daviess County,7896.7,0.1878,0.0806,0.291,0.8108,0.25,0.057,0.228,44.5
21061,Kentucky,Edmonson County,7619.4,0.2749,0.0761,0.323,0.7184,0.166666667,0.075,0.262,48.4
21063,Kentucky,Elliott County,11093.3,0.3211,0.0931,0.316,0.8592,0.5,0.084,0.379,48.8
21065,Kentucky,Estill County,12116.4,0.2379,0.0929,0.291,0.7957,0.333333333,0.079,0.362,46.4
21067,Kentucky,Fayette County,7229.1,0.1493,0.0831,0.275,0.8353,0.256410256,0.048,0.195,46.7
21069,Kentucky,Fleming County,9534.4,0.284,0.0767,0.28,0.7135,0.142857143,0.072,0.273,44.5
21071,Kentucky,Floyd County,12648.2,0.3932,0.1001,0.353,0.7231,0.212121212,0.068,0.444,50.8
21073,Kentucky,Franklin County,7126.6,0.1603,0.0829,0.318,0.8427,0.111111111,0.058,0.178,43.3
21075,Kentucky,Fulton County,12497.0,,0.1057,0.312,0.5667,1.0,0.079,0.428,48.5
21077,Kentucky,Gallatin County,8534.9,0.2515,0.0974,0.3,0.7361,0.333333333,0.071,0.245,42.9
21079,Kentucky,Garrard County,6792.5,0.234,0.1034,0.307,0.8421,0.25,0.066,0.248,43.5
21081,Kentucky,Grant County,9235.0,0.3147,0.0928,0.322,0.744,0.166666667,0.07,0.255,38.7
21083,Kentucky,Graves County,8888.5,0.2671,0.0831,0.321,0.8288,0.166666667,0.07,0.248,47.5
21085,Kentucky,Grayson County,9109.8,0.2915,0.0772,0.285,0.8494,0.428571429,0.101,0.293,45.5
21087,Kentucky,Green County,7993.7,0.2977,0.0816,0.313,0.7597,0.5,0.078,0.278,52.9
21089,Kentucky,Greenup County,9400.2,0.2757,0.0907,0.319,0.8062,0.571428571,0.063,0.225,45.7
21091,Kentucky,Hancock County,9274.9,0.1972,0.072,0.291,0.7957,0.666666667,0.059,0.177,40.2
21093,Kentucky,Hardin County,7121.0,0.2039,0.0794,0.303,0.7358,0.285714286,0.063,0.164,40.6
21095,Kentucky,Harlan County,14205.2,0.3709,0.1023,0.298,0.7729,0.153846154,0.09,0.399,52.1
21097,Kentucky,Harrison County,9489.2,0.1974,0.0975,0.311,0.7684,0.5,0.063,0.199,41.3
21099,Kentucky,Hart County,9024.1,0.2623,0.0659,0.306,0.7787,0.333333333,0.066,0.331,47.7
21101,Kentucky,Henderson County,9255.3,0.1851,0.1073,0.309,0.7324,0.125,0.062,0.193,43.7
21103,Kentucky,Henry County,9067.9,0.1862,0.0893,0.306,0.851,0.181818182,0.062,0.216,42.9
21105,Kentucky,Hickman County,12858.7,,0.0676,0.306,0.7656,0.5,0.072,0.287,45.7
21107,Kentucky,Hopkins County,9511.3,0.2276,0.1001,0.329,0.6126,0.5,0.075,0.267,47.8
21109,Kentucky,Jackson County,11086.6,0.4089,0.0859,0.317,0.7803,0.166666667,0.114,0.43,46.7
21111,Kentucky,Jefferson County,8375.0,0.1632,0.0923,0.276,0.8277,0.438356164,0.064,0.21,46.6
21113,Kentucky,Jessamine County,8342.2,0.1406,0.0787,0.258,0.8774,0.5,0.055,0.192,43.8
21115,Kentucky,Johnson County,11855.2,0.3163,0.0912,0.363,0.7213,0.111111111,0.069,0.328,50.4
21117,Kentucky,Kenton County,8678.6,0.1876,0.0782,0.269,0.7768,0.545454546,0.06,0.167,43.1
21119,Kentucky,Knott County,12117.6,0.3157,0.1079,0.32,0.8108,0.055555556,0.067,0.395,49.0
21121,Kentucky,Knox County,13073.5,0.3192,0.0911,0.323,0.819,0.176470588,0.077,0.423,49.6
21123,Kentucky,Larue County,8547.2,0.1852,0.0672,0.292,0.7899,0.25,0.066,0.224,43.0
21125,Kentucky,Laurel County,9946.4,0.3013,0.09,0.351,0.8303,0.4,0.065,0.302,46.8
21127,Kentucky,Lawrence County,11217.0,0.3049,0.1314,0.326,0.6702,0.25,0.087,0.346,49.7
21129,Kentucky,Lee County,12361.3,0.3204,0.094,0.329,0.7237,0.166666667,0.074,0.459,58.6
21131,Kentucky,Leslie County,12302.0,0.4055,0.0925,0.343,0.7189,0.117647059,0.085,0.374,48.0
21133,Kentucky,Letcher County,12974.2,0.3582,0.0967,0.369,0.775,0.166666667,0.069,0.353,47.8
21135,Kentucky,Lewis County,10841.5,0.3262,0.0877,0.336,0.7607,0.6,0.094,0.39,47.4
21137,Kentucky,Lincoln County,9265.3,0.2572,0.0903,0.316,0.807,0.333333333,0.075,0.277,44.1
21139,Kentucky,Livingston County,8481.6,,0.0914,0.305,0.7027,0.285714286,0.061,0.203,43.4
21141,Kentucky,Logan County,10027.5,0.1982,0.0783,0.312,0.74,0.5,0.064,0.233,43.0
21143,Kentucky,Lyon County,7094.1,0.225,,0.32,0.8392,0.5,0.076,0.183,42.3
21145,Kentucky,McCracken County,8333.0,0.2201,0.0906,0.282,0.7898,0.6,0.058,0.224,46.7
21147,Kentucky,McCreary County,12874.5,0.4637,0.0878,0.336,0.6441,0.285714286,0.096,0.524,45.6
21149,Kentucky,McLean County,9340.3,0.24,0.1138,0.337,0.8462,0.5,0.071,0.235,46.3
21151,Kentucky,Madison County,7486.2,0.2144,0.0911,0.291,0.8397,0.333333333,0.055,0.226,45.6
21153,Kentucky,Magoffin County,12827.9,0.4626,0.1017,0.301,0.8167,0.2,0.11,0.437,50.5
21155,Kentucky,Marion County,9036.8,0.2386,0.0864,0.307,0.8371,0.125,0.064,0.229,45.0
21157,Kentucky,Marshall County,8357.2,0.2013,0.0807,0.296,0.8114,0.75,0.064,0.184,41.2
21159,Kentucky,Martin County,14093.5,0.4164,0.1135,0.36,0.669,0.285714286,0.078,0.455,50.7
21161,Kentucky,Mason County,7903.2,0.2043,0.0847,0.299,0.7732,0.4,0.059,0.282,46.0
21163,Kentucky,Meade County,7520.4,0.1944,0.076,0.33,0.8233,0.285714286,0.077,0.184,38.9
21165,Kentucky,Menifee County,10808.2,0.2796,0.0862,0.318,0.8493,0.25,0.098,0.386,45.7
21167,Kentucky,Mercer County,8062.0,0.2055,0.088,0.308,0.8316,0.666666667,0.062,0.199,41.7
21169,Kentucky,Metcalfe County,11146.6,0.298,0.1133,0.302,0.6316,0.2,0.07,0.369,47.1
21171,Kentucky,Monroe County,10834.1,0.2927,0.0736,0.312,0.5321,0.4,0.084,0.345,52.6
21173,Kentucky,Montgomery County,9318.6,0.2488,0.0964,0.317,0.7976,1.0,0.074,0.248,44.6
21175,Kentucky,Morgan County,7240.9,0.3167,0.0595,0.322,0.7398,0.111111111,0.098,0.368,54.5
21177,Kentucky,Muhlenberg County,9689.6,0.2055,0.0892,0.302,0.7532,0.307692308,0.085,0.263,46.4
21179,Kentucky,Nelson County,7374.8,0.1973,0.0856,0.271,0.7789,0.333333333,0.074,0.164,43.2
21181,Kentucky,Nicholas County,11905.5,,0.1237,0.335,0.8049,0.5,0.074,0.259,47.0
21183,Kentucky,Ohio County,9245.1,0.2639,0.0786,0.315,0.8387,0.083333333,0.064,0.292,46.0
21185,Kentucky,Oldham County,5177.5,0.0898,0.0822,0.291,0.7791,0.285714286,0.056,0.06,39.4
21187,Kentucky,Owen County,6665.9,0.212,0.0756,0.298,0.7848,0.333333333,0.065,0.222,41.8
21189,Kentucky,Owsley County,16495.3,,0.092,0.301,,0.2,0.081,0.55,55.0
21191,Kentucky,Pendleton County,10349.0,,0.0837,0.318,0.7647,0.333333333,0.077,0.201,41.3
21193,Kentucky,Perry County,14388.5,0.3577,0.0982,0.347,0.674,0.153846154,0.069,0.472,49.1
21195,Kentucky,Pike County,12962.8,0.3614,0.0979,0.333,0.7451,0.219512195,0.059,0.266,49.6
21197,Kentucky,Powell County,13422.5,,0.09,0.342,0.8222,0.333333333,0.087,0.398,45.8
21199,Kentucky,Pulaski County,9547.6,0.23,0.0862,0.298,0.7923,0.454545455,0.067,0.316,48.0
21201,Kentucky,Robertson County,5283.3,0.21,,0.315,0.9091,1.0,0.062,0.302,41.0
21203,Kentucky,Rockcastle County,10351.4,0.2889,0.0757,0.325,0.6987,0.166666667,0.074,0.348,45.7
21205,Kentucky,Rowan County,10203.3,0.2511,0.0717,0.346,0.7373,0.5,0.06,0.287,47.3
21207,Kentucky,Russell County,7639.2,0.27,0.0786,0.316,0.7737,1.0,0.073,0.325,48.6
21209,Kentucky,Scott County,6285.9,0.1529,0.0821,0.326,0.7658,0.666666667,0.055,0.131,41.5
21211,Kentucky,Shelby County,7117.1,0.1931,0.0892,0.309,0.9075,0.5,0.058,0.168,40.8
21213,Kentucky,Simpson County,9919.7,0.175,0.0849,0.315,0.8036,0.5,0.065,0.203,41.8
21215,Kentucky,Spencer County,7713.8,0.167,0.0757,0.304,0.8411,0.5,0.075,0.11,40.0
21217,Kentucky,Taylor County,8782.5,0.2152,0.072,0.283,0.7636,0.5,0.06,0.243,47.8
21219,Kentucky,Todd County,11200.4,0.3047,0.0833,0.306,0.7634,0.333333333,0.072,0.279,46.8
21221,Kentucky,Trigg County,8798.3,0.2149,0.1078,0.293,0.761,0.5,0.079,0.284,43.2
21223,Kentucky,Trimble County,11251.2,,0.0696,0.315,0.775,1.0,0.073,0.196,40.4
21225,Kentucky,Union County,8382.2,0.2184,0.0945,0.322,0.8643,0.6,0.066,0.257,45.8
21227,Kentucky,Warren County,8170.2,0.1898,0.0815,0.295,0.8221,0.4,0.054,0.23,46.7
21229,Kentucky,Washington County,9010.5,0.1553,0.0642,0.282,0.855,0.25,0.073,0.197,44.2
21231,Kentucky,Wayne County,9010.5,0.2986,0.0866,0.311,0.8263,1.0,0.082,0.4,51.2
21233,Kentucky,Webster County,9260.1,0.2369,0.1036,0.311,0.7135,0.5,0.064,0.191,42.0
21235,Kentucky,Whitley County,13117.3,0.318,0.0942,0.309,0.7591,0.285714286,0.074,0.393,50.0
21237,Kentucky,Wolfe County,16881.4,0.3889,0.09,0.314,0.9211,0.6,0.1,0.534,46.6
21239,Kentucky,Woodford County,8064.3,0.111,0.0807,0.298,0.7793,0.5,0.048,0.136,39.6
22000,Louisiana,Louisiana,10806.6,0.1859,0.108,0.307,0.7489,0.382596685,0.046,0.269,47.6
22001,Louisiana,Acadia Parish,12483.0,0.2157,0.1146,0.3,0.7668,0.454545455,0.04,0.293,46.8
22003,Louisiana,Allen Parish,8830.8,0.2192,0.1072,0.312,0.7154,0.375,0.059,0.258,44.6
22005,Louisiana,Ascension Parish,9027.3,0.1828,0.0888,0.277,0.7033,0.363636364,0.042,0.161,42.2
22007,Louisiana,Assumption Parish,9693.9,0.2421,0.1166,0.312,0.8171,0.666666667,0.055,0.308,48.3
22009,Louisiana,Avoyelles Parish,11793.6,0.2521,0.112,0.309,0.7627,0.5,0.057,0.358,45.6
22011,Louisiana,Beauregard Parish,11621.4,0.2341,0.078,0.295,0.7552,0.428571429,0.051,0.216,43.3
22013,Louisiana,Bienville Parish,11318.4,0.2458,0.1197,0.332,0.773,0.25,0.061,0.359,46.5
22015,Louisiana,Bossier Parish,8585.2,0.1535,0.1029,0.271,0.7719,0.454545455,0.043,0.22,41.9
22017,Louisiana,Caddo Parish,11119.6,0.1671,0.1316,0.278,0.7674,0.234042553,0.054,0.361,50.1
22019,Louisiana,Calcasieu Parish,11199.9,0.1723,0.1015,0.317,0.8081,0.380952381,0.043,0.236,47.1
22021,Louisiana,Caldwell Parish,10504.3,0.1772,0.092,0.294,0.76,0.25,0.048,0.285,46.6
22023,Louisiana,Cameron Parish,8750.0,0.211,0.0817,0.295,0.86,0.25,0.041,0.215,43.0
22025,Louisiana,Catahoula Parish,11349.1,0.2835,0.116,0.314,0.6691,0.166666667,0.063,0.449,48.3
22027,Louisiana,Claiborne Parish,10823.8,0.2039,0.1062,0.313,0.7915,0.2,0.059,0.391,49.0
22029,Louisiana,Concordia Parish,13580.7,0.1976,0.1344,0.319,0.6602,0.333333333,0.07,0.45,46.2
22031,Louisiana,De Soto Parish,10934.8,0.2272,0.1312,0.312,0.6304,0.111111111,0.068,0.295,47.6
22033,Louisiana,East Baton Rouge Parish,10120.7,0.1456,0.1157,0.277,0.7746,0.333333333,0.044,0.241,48.6
22035,Louisiana,East Carroll Parish,15183.8,0.2042,0.1239,0.34,0.507,0.333333333,0.1,0.559,48.5
22037,Louisiana,East Feliciana Parish,13318.4,0.1826,0.1022,0.331,0.7394,0.333333333,0.051,0.278,42.4
22039,Louisiana,Evangeline Parish,11359.6,0.2536,0.1295,0.302,0.6088,0.625,0.051,0.346,46.8
22041,Louisiana,Franklin Parish,12007.4,0.2427,0.1195,0.32,0.7339,0.25,0.073,0.456,45.6
22043,Louisiana,Grant Parish,11527.8,0.2166,0.0927,0.29,0.751,0.333333333,0.049,0.272,45.7
22045,Louisiana,Iberia Parish,10532.4,0.2373,0.1018,0.31,0.8059,0.714285714,0.041,0.281,44.7
22047,Louisiana,Iberville Parish,12430.7,0.2192,0.113,0.323,0.7388,0.555555556,0.065,0.268,43.5
22049,Louisiana,Jackson Parish,9857.8,0.2239,0.093,0.282,0.7415,0.25,0.047,0.268,46.7
22051,Louisiana,Jefferson Parish,10041.7,0.1741,0.0956,0.283,0.7469,0.470588235,0.039,0.233,45.7
22053,Louisiana,Jefferson Davis Parish,11835.0,0.2013,0.1029,0.32,0.7269,0.428571429,0.038,0.245,42.4
22055,Louisiana,Lafayette Parish,9088.5,0.155,0.093,0.254,0.7161,0.578947368,0.032,0.216,48.9
22057,Louisiana,Lafourche Parish,8537.6,0.1839,0.0984,0.294,0.8242,0.666666667,0.033,0.235,45.0
22059,Louisiana,La Salle Parish,10015.2,0.1742,0.0856,0.286,0.5424,0.4,0.038,0.261,46.5
22061,Louisiana,Lincoln Parish,9660.7,0.1712,0.0986,0.303,0.6891,0.142857143,0.051,0.276,53.9
22063,Louisiana,Livingston Parish,10257.3,0.1928,0.0824,0.293,0.777,0.727272727,0.042,0.15,39.4
22065,Louisiana,Madison Parish,16356.7,0.2095,0.134,0.328,0.6241,0.333333333,0.077,0.488,47.4
22067,Louisiana,Morehouse Parish,12657.2,0.2287,0.1206,0.327,0.697,0.142857143,0.087,0.505,49.2
22069,Louisiana,Natchitoches Parish,11450.3,0.2104,0.1161,0.308,0.7653,0.125,0.058,0.368,50.3
22071,Louisiana,Orleans Parish,14216.4,0.1696,0.1335,0.275,0.7174,0.224137931,0.061,0.358,54.4
22073,Louisiana,Ouachita Parish,9822.6,0.1664,0.1201,0.284,0.7087,0.263157895,0.049,0.337,48.6
22075,Louisiana,Plaquemines Parish,9220.6,0.2191,0.0844,0.309,0.8,0.2,0.041,0.219,38.9
22077,Louisiana,Pointe Coupee Parish,10044.8,0.1387,0.1247,0.307,0.8333,0.5,0.05,0.297,50.2
22079,Louisiana,Rapides Parish,11049.5,0.2053,0.1057,0.303,0.776,0.258064516,0.043,0.278,48.3
22081,Louisiana,Red River Parish,12411.5,0.198,0.1188,0.319,0.5347,0.5,0.073,0.349,48.8
22083,Louisiana,Richland Parish,12430.6,0.1934,0.1172,0.336,0.6176,0.4,0.062,0.363,45.2
22085,Louisiana,Sabine Parish,9962.9,0.2361,0.102,0.318,0.6228,0.444444444,0.047,0.263,47.2
22087,Louisiana,St. Bernard Parish,13769.7,0.2434,0.1053,0.291,0.7162,0.333333333,0.052,0.4,43.1
22089,Louisiana,St. Charles Parish,9862.2,0.1778,0.0915,0.322,0.8043,0.6,0.041,0.153,41.7
22091,Louisiana,St. Helena Parish,12706.2,0.2337,0.1248,0.325,0.6667,0.5,0.085,0.325,45.8
22093,Louisiana,St. James Parish,10156.8,0.1899,0.1134,0.334,0.5742,0.625,0.073,0.224,40.8
22095,Louisiana,St. John the Baptist Parish,10750.2,0.1946,0.1082,0.352,0.7547,0.5,0.053,0.235,42.1
22097,Louisiana,St. Landry Parish,12429.0,0.2228,0.1169,0.301,0.6953,0.6,0.05,0.42,50.6
22099,Louisiana,St. Martin Parish,10597.5,0.2536,0.1078,0.319,0.7651,0.75,0.04,0.245,46.4
22101,Louisiana,St. Mary Parish,11585.7,0.2448,0.1113,0.333,0.8632,0.4,0.046,0.335,44.1
22103,Louisiana,St. Tammany Parish,8628.5,0.1432,0.0808,0.26,0.7646,0.5,0.035,0.148,43.8
22105,Louisiana,Tangipahoa Parish,13100.9,0.224,0.109,0.322,0.7595,0.588235294,0.053,0.322,49.5
22107,Louisiana,Tensas Parish,9987.9,0.1455,0.1097,0.334,0.7262,0.0,0.079,0.499,52.2
22109,Louisiana,Terrebonne Parish,10893.8,0.2148,0.1094,0.3,0.8305,0.461538462,0.036,0.245,44.4
22111,Louisiana,Union Parish,9851.5,0.2268,0.0879,0.32,0.663,0.333333333,0.052,0.291,48.1
22113,Louisiana,Vermilion Parish,9636.4,0.2043,0.0934,0.285,0.698,0.625,0.042,0.288,45.1
22115,Louisiana,Vernon Parish,8672.0,0.1842,0.0781,0.312,0.77,0.166666667,0.046,0.236,41.1
22117,Louisiana,Washington Parish,13930.6,0.235,0.1094,0.32,0.7624,0.5,0.061,0.357,47.2
22119,Louisiana,Webster Parish,12206.7,0.1774,0.1273,0.314,0.7739,0.454545455,0.06,0.291,47.3
22121,Louisiana,West Baton Rouge Parish,12018.2,0.2242,0.1179,0.313,0.7073,0.75,0.047,0.232,44.5
22123,Louisiana,West Carroll Parish,8948.3,0.1831,0.1091,0.297,0.6629,0.4,0.1,0.353,45.6
22125,Louisiana,West Feliciana Parish,11550.0,0.1792,0.0876,0.322,0.7639,0.4,0.054,0.198,45.3
22127,Louisiana,Winn Parish,10652.1,0.2183,0.1015,0.313,0.5647,0.142857143,0.053,0.327,45.9
23000,Maine,Maine,6613.4,0.1363,0.0642,0.252,0.8701,0.356557377,0.054,0.157,43.5
23001,Maine,Androscoggin County,7208.9,0.1453,0.068,0.279,0.8739,0.291666667,0.055,0.189,40.8
23003,Maine,Aroostook County,7131.1,0.1809,0.0687,0.276,0.8647,0.409090909,0.073,0.199,43.6
23005,Maine,Cumberland County,5922.5,0.107,0.0661,0.195,0.8852,0.433962264,0.04,0.116,44.8
23007,Maine,Franklin County,5518.3,0.0948,0.0583,0.244,0.848,0.4,0.069,0.215,40.7
